standard_symbol,stock_name
SEHK:73031,"HEBEI SINOPACK ELECTRONIC TECHNOLOGY CO., LTD. (A #003031)"
SEHK:72638,"DONGGUAN KINGSUN OPTOELECTRONIC CO.,LTD. (A #002638)"
SEHK:00022,MEXAN LIMITED
SEHK:01138,"COSCO SHIPPING ENERGY TRANSPORTATION CO., LTD."
SEHK:93005,"CHINA WAFER LEVEL CSP CO., LTD (A #603005)"
SEHK:06058,CHINA INDUSTRIAL SECURITIES INTERNATIONAL FINANCIAL GROUP LIMITED
SEHK:00189,DONGYUE GROUP LIMITED
SEHK:72310,"BEIJING ORIENT LANDSCAPE & ENVIRONMENT CO.,LTD. (A #002310)"
SEHK:00201,MAGNIFICENT HOTEL INVESTMENTS LIMITED
SEHK:09804,PREMIA VIETNAM ETF -USD COUNTER
SEHK:77497,"JIANGXI FUSHINE PHARMACEUTICAL CO.,LTD. (A #300497)"
SEHK:01797,EAST BUY HOLDING LIMITED
SEHK:70878,"YUNNAN COPPER CO.,LTD. (A #000878)"
SEHK:78099,"SHANGHAI YCT ELECTRONICS GROUP CO.,LTD (A #301099)"
SEHK:77926,"JIANGSU BOJUN INDUSTRIAL TECHNOLOGY CO., LTD (A #300926)"
SEHK:08580,FUTIAN HOLDINGS LIMITED -OLD
SEHK:72216,"SANQUAN FOOD CO.,LTD (A #002216)"
SEHK:30380,"SHENZHEN CHINA MICRO SEMICON CO., LTD. (A #688380)"
SEHK:00848,MAOYE INTERNATIONAL HOLDINGS LIMITED
SEHK:77237,"SHANDONG MEICHEN SCIENCE & TECHNOLOGY CO.,LTD. (A #300237)"
SEHK:08211,"ZHEJIANG YONGAN RONGTONG HOLDINGS CO., LTD."
SEHK:70401,"TANGSHAN JIDONG CEMENT CO.,LTD (A #000401)"
SEHK:01839,"CIMC VEHICLES (GROUP) CO., LTD."
SEHK:93008,"XILINMEN FURNITURE CO.,LTD. (A #603008)"
SEHK:77429,"CHANGZHOU TRONLY NEW ELECTRONIC MATERIALS CO.,LTD. (A #300429)"
SEHK:00356,DT CAPITAL LIMITED
SEHK:95009,"HANGZHOU HAOYUE PERSONAL CARE CO., LTD (A #605009)"
SEHK:70838,"CASIN REAL ESTATE DEVELOPMENT GROUP CO.,LTD. (A #000838)"
SEHK:72282,"BOSUN CO.,LTD. (A #002282)"
SEHK:03686,CLIFFORD MODERN LIVING HOLDINGS LIMITED
SEHK:72063,YGSOFT INC. (A #002063)
SEHK:78029,"DONGGUAN YIHEDA AUTOMATION CO., LTD. (A #301029)"
SEHK:90513,"JIANGSU LIANHUAN PHARMACEUTICAL CO., LTD. (A #600513)"
SEHK:01746,MAN SHUN GROUP (HOLDINGS) LIMITED
SEHK:77082,"LIAO NING OXIRANCHEM, INC. (A #300082)"
SEHK:00058,SUNWAY INTERNATIONAL HOLDINGS LIMITED
SEHK:77751,"SUZHOU MAXWELL TECHNOLOGIES CO., LTD. (A #300751)"
SEHK:30207,"BEIJING DEEP GLINT TECHNOLOGY CO., LTD. (A #688207)"
SEHK:72519,"JIANG SU YIN HE ELECTRONICS CO.,LTD. (A #002519)"
SEHK:30432,"GRINM SEMICONDUCTOR MATERIALS CO., LTD. (A #688432)"
SEHK:02618,"JD LOGISTICS, INC."
SEHK:95555,"NINGBO DECHANG ELECTRICAL MACHINERY MADE CO., LTD. (A #605555)"
SEHK:00137,JINHUI HOLDINGS COMPANY LIMITED
SEHK:01851,CHINA GINGKO EDUCATION GROUP COMPANY LIMITED
SEHK:00623,SINOMEDIA HOLDING LIMITED
SEHK:78508,"CHINA MACHINERY HUANYU CERTIFICATION AND INSPECTION CO., LTD. (A #301508)"
SEHK:77559,"CHENGDU JIAFAANTAI EDUCATION TECHNOLOGY CO.,LTD. (A #300559)"
SEHK:01472,SANG HING HOLDINGS (INTERNATIONAL) LIMITED
SEHK:91136,CAPITAL SECURITIES CORPORATION LIMITED (A #601136)
SEHK:08041,LUXEY INTERNATIONAL (HOLDINGS) LIMITED
SEHK:06936,"S.F. HOLDING CO., LTD."
SEHK:70507,"ZHUHAI PORT CO., LTD (A #000507)"
SEHK:08535,VISTAR HOLDINGS LIMITED
SEHK:00136,CHINA RUYI HOLDINGS LIMITED
SEHK:02306,YH ENTERTAINMENT GROUP
SEHK:03128,HANG SENG CHINA A INDUSTRY TOP INDEX ETF -HKD TRADED UNITS
SEHK:93035,"JIANGSU CHANGSHU AUTOMOTIVE GROUP TRIM CO.,LTD. (A #603035)"
SEHK:70958,"SPIC INDUSTRY-FINANCE HOLDINGS CO., LTD (A #000958)"
SEHK:01429,SKYMISSION GROUP HOLDINGS LIMITED
SEHK:90420,"SHANGHAI SHYNDEC PHARMACEUTICAL CO., LTD. (A #600420)"
SEHK:93032,"DELIXI NEW ENERGY TECHNOLOGY CO.,LTD (A #603032)"
SEHK:77745,"SHINRY TECHNOLOGIES CO.,LTD. (A #300745)"
SEHK:08613,ORIENTAL PAYMENT GROUP HOLDINGS LIMITED
SEHK:01597,CHINA NATURE ENERGY TECHNOLOGY HOLDINGS LIMITED
SEHK:31082,GUOTAI CSI ANIME COMIC & GAME INDEX ETF (A #516010)
SEHK:00005,HSBC HOLDINGS PLC
SEHK:70505,"HAINAN JINGLIANG HOLDINGS CO., LTD. (A #000505)"
SEHK:91890,"ASIAN STAR ANCHOR CHAIN CO.,LTD.JIANGSU (A #601890)"
SEHK:70969,"ADVANCED TECHNOLOGY & MATERIALS CO.,LTD (A #000969)"
SEHK:95016,"SHANDONG BAILONG CHUANGYUAN BIO-TECH CO., LTD. (A #605016)"
SEHK:00815,CHINA SILVER GROUP LIMITED
SEHK:70541,"FOSHAN ELECTRICAL AND LIGHTING CO., LTD (A #000541)"
SEHK:02368,EAGLE NICE (INTERNATIONAL) HOLDINGS LIMITED
SEHK:08579,INDIGO STAR HOLDINGS LIMITED -OLD
SEHK:91231,"UNIVERSAL SCIENTIFIC INDUSTRIAL(SHANGHAI)CO.,LTD. (A #601231)"
SEHK:00016,SUN HUNG KAI PROPERTIES LIMITED -HKD TRADED SHARES
SEHK:08612,WORLD SUPER HOLDINGS LIMITED
SEHK:08107,FICUS TECHNOLOGY HOLDINGS LIMITED
SEHK:00820,HSBC CHINA DRAGON FUND
SEHK:72950,"ALLMED MEDICAL PRODUCTS CO., LTD (A #002950)"
SEHK:77718,"ZHEJIANG CHANGSHENG SLIDING BEARINGS CO.,LTD. (A #300718)"
SEHK:90760,AVIC SHENYANG AIRCRAFT COMPANY LIMITED (A #600760)
SEHK:91689,"NINGBO TUOPU GROUP CO.,LTD. (A #601689)"
SEHK:77438,"GUANGZHOU GREAT POWER ENERGY&TECHNOLOGY CO., LTD. (A #300438)"
SEHK:03155,HARVEST CHINA SUSTAINABLE LIFESTYLE TECH ACTIVE ETF
SEHK:02120,"WENZHOU KANGNING HOSPITAL CO., LTD."
SEHK:77771,"SHENZHEN ZHILAI SCI AND TECH CO., LTD. (A #300771)"
SEHK:30766,"PUYA SEMICONDUCTOR (SHANGHAI) CO., LTD. (A #688766)"
SEHK:72277,"HUNAN FRIENDSHIP&APOLLO COMMERCIAL CO.,LTD. (A #002277)"
SEHK:30201,"BEIJING INFOSEC TECHNOLOGIES CO.,LTD (A #688201)"
SEHK:77725,"PHARMABLOCK SCIENCES (NANJING), INC. (A #300725)"
SEHK:78356,"ZHEJIANG TIANZHEN TECHNOLOGY CO., LTD. (A #301356)"
SEHK:90691,"YANGMEI CHEMICAL CO.,LTD (A #600691)"
SEHK:72183,ETERNAL ASIA SUPPLY CHAIN MANAGEMENT LTD. (A #002183)
SEHK:77357,"ZHEJIANG WOLWO BIO-PHARMACEUTICAL CO., LTD. (A #300357)"
SEHK:70722,"HUNAN DEVELOPMENT GROUP CO.,LTD (A #000722)"
SEHK:30267,"CHINA CATALYST HOLDING CO.,LTD. (A #688267)"
SEHK:02178,PETRO-KING OILFIELD SERVICES LIMITED
SEHK:77770,"GUANGDONG SOUTH NEW MEDIA CO.,LTD (A #300770)"
SEHK:78102,"MEGA-INFO MEDIA CO.,LTD. (A #301102)"
SEHK:31311,ETFSHL (A #159905)
SEHK:03439,HARVEST BITCOIN SPOT ETF- HKD COUNTER
SEHK:71269,"INNER MONGOLIA OJING SCIENCE & TECHNOLOGY CO., LTD. (A #001269)"
SEHK:70895,"HENAN SHUANGHUI INVESTMENT & DEVELOPMENT CO.,LTD (A #000895)"
SEHK:00101,HANG LUNG PROPERTIES LIMITED
SEHK:01179,H WORLD GROUP LIMITED
SEHK:90773,"TIBET URBAN DEVELOPMENT AND INVESTMENT CO.,LTD (A #600773)"
SEHK:91228,GUANGZHOU PORT COMPANY LIMITED (A #601228)
SEHK:90360,"JILIN SINO-MICROELECTRONICS CO.,LTD. (A #600360)"
SEHK:90873,"MEIHUA HOLDINGS GROUP CO.,LTD (A #600873)"
SEHK:77805,"GUANGDONG BRANDMAX MARKETING CO.,LTD. (A #300805)"
SEHK:01168,SINOLINK WORLDWIDE HOLDINGS LIMITED
SEHK:01769,SCHOLAR EDUCATION GROUP
SEHK:31333,STAR&CHINEXT 50 (A #159781)
SEHK:01395,ELL ENVIRONMENTAL HOLDINGS LIMITED
SEHK:00832,CENTRAL CHINA REAL ESTATE LIMITED
SEHK:06918,KIDZTECH HOLDINGS LIMITED
SEHK:70568,"LUZHOU LAO JIAO CO.,LTD (A #000568)"
SEHK:72222,CASTECH INC. (A #002222)
SEHK:72919,"MINGCHEN HEALTH CO.,LTD. (A #002919)"
SEHK:03768,"KUNMING DIANCHI WATER TREATMENT CO.,LTD."
SEHK:01170,KINGMAKER FOOTWEAR HOLDINGS LIMITED
SEHK:01314,TSUI WAH HOLDINGS LIMITED
SEHK:72662,"BEIJING FENGJING AUTOMOTIVE PARTS CO., LTD. (A #002662)"
SEHK:03983,CHINA BLUECHEMICAL LTD
SEHK:91020,TIBET HUAYU MINING CO. LTD. (A #601020)
SEHK:91233,"TONGKUN GROUP CO,LTD (A #601233)"
SEHK:30368,BRIGHT POWER SEMICONDUCTOR (A #688368)
SEHK:09846,ISHARES CORE CSI 300 ETF -USD COUNTER
SEHK:72185,"TIANSHUI HUATIAN TECHNOLOGY CO.,LTD. (A #002185)"
SEHK:93520,"ZHEJIANG STARRY PHARMACEUTICAL CO.,LTD (A #603520)"
SEHK:01559,KWAN ON HOLDINGS LIMITED
SEHK:02473,XXF GROUP HOLDINGS LIMITED
SEHK:09626,BILIBILI INC.
SEHK:72361,"ANHUI SHENJIAN NEW MATERIALS CO.,LTD (A #002361)"
SEHK:02187,ZHIXIN GROUP HOLDING LIMITED
SEHK:72148,"BEIJING BEWINNER COMMUNICATIONS CO., LTD. (A #002148)"
SEHK:08267,"LINEKONG INTERACTIVE GROUP CO., LTD."
SEHK:30036,TRANSSION HOLDINGS LTD.CO (A #688036)
SEHK:72307,"XINJIANG BEIXIN ROAD & BRIDGE GROUP CO., LTD. (A #002307)"
SEHK:00606,SCE INTELLIGENT COMMERCIAL MANAGEMENT HOLDINGS LIMITED
SEHK:72053,"YUNNAN ENERGY INVESTMENT CO.,LTD (A #002053)"
SEHK:30478,CRYSTAL GROWTH & ENERGY EQUIPMENT INC. (A #688478)
SEHK:72797,"FIRST CAPITAL SECURITIES CO., LTD. (A #002797)"
SEHK:93259,"WUXI APPTEC CO., LTD. (A #603259)"
SEHK:70793,HUAWEN MEDIA GROUP(A #000793)
SEHK:30146,"PERIC SPECIAL GASES CO., LTD. (A #688146)"
SEHK:01571,XIN POINT HOLDINGS LIMITED
SEHK:90710,SUMEC CORPORATION LIMITED (A #600710)
SEHK:00285,BYD ELECTRONIC (INTERNATIONAL) COMPANY LIMITED
SEHK:77416,"SUZHOU SUSHI TESTING GROUP CO., LTD (A #300416)"
SEHK:72685,"WUXI HUADONG HEAVY MACHINERY CO.,LTD. (A #002685)"
SEHK:00866,CHINA QINFA GROUP LIMITED
SEHK:08269,WEALTH GLORY HOLDINGS LIMITED
SEHK:03828,MING FAI INTERNATIONAL HOLDINGS LIMITED
SEHK:02465,"JIANGSU LOPAL TECH. CO., LTD."
SEHK:01903,JBB BUILDERS INTERNATIONAL LIMITED
SEHK:09845,GLOBAL X CHINA ELECTRIC VEHICLE ETF- USD TRADED SHARES
SEHK:83189,E FUND (HK) CSI LIQUOR INDEX ETF -RMB TRADED UNITS
SEHK:72051,"CHINA CAMC ENGINEERING CO., LTD. (A #002051)"
SEHK:91162,"TIANFENG SECURITIES CO., LTD (A #601162)"
SEHK:03399,GUANGDONG YUEYUN TRANSPORTATION COMPANY LIMITED
SEHK:93496,EMBEDWAY TECHNOLOGIES (SHANGHAI) CORPORATION (A #603496)
SEHK:71391,"AIR CHINA CARGO CO., LTD. (A #001391)"
SEHK:95358,"HANGZHOU LION MICROELECTRONICS CO.,LTD. (A #605358)"
SEHK:70915,"SHANDONG WIT DYNE HEALTH CO.,LTD (A #000915)"
SEHK:77150,"BEIJING CENTURY REAL TECHNOLOGY CO.,LTD. (A #300150)"
SEHK:02509,"QYUNS THERAPEUTICS CO., LTD."
SEHK:09022,ISHARES MSCI EMERGING MARKETS ETF (HK)- USD TRADED UNITS
SEHK:01501,"SHANGHAI INT MEDICAL INSTRUMENTS CO., LTD."
SEHK:78383,MINAMI ACOUSTICS LIMITED (A #301383)
SEHK:72100,TECON BIOLOGY CO.LTD (A #002100)
SEHK:72022,"SHANGHAI KEHUA BIO-ENGINEERING CO.,LTD. (A #002022)"
SEHK:00369,WING TAI PROPERTIES LIMITED
SEHK:02381,SMC ELECTRIC LIMITED
SEHK:00830,CHINA STATE CONSTRUCTION DEVELOPMENT HOLDINGS LIMITED
SEHK:02823,ISHARES FTSE CHINA A50 ETF -HKD COUNTER
SEHK:71896,"HENAN YUNENG HOLDINGS CO., LTD (A #001896)"
SEHK:03678,"HOLLY FUTURES CO., LTD."
SEHK:03928,CHINA NEXT-GEN COMMERCE AND SUPPLY CHAIN LIMITED
SEHK:72697,"CHENGDU HONGQI CHAIN CO.,LTD. (A #002697)"
SEHK:02869,GREENTOWN SERVICE GROUP CO. LTD.
SEHK:02863,GOLDEN FAITH GROUP HOLDINGS LIMITED
SEHK:78366,"SHENZHEN EDADOC TECHNOLOGY CO.,LTD. (A #301366)"
SEHK:70971,"GOSUN HOLDING CO., LTD. (A #000971)"
SEHK:72230,"IFLYTEK CO.,LTD. (A #002230)"
SEHK:00147,INTERNATIONAL BUSINESS SETTLEMENT HOLDINGS LIMITED
SEHK:02158,YIDU TECH INC.
SEHK:02798,PERENNIAL ENERGY HOLDINGS LIMITED
SEHK:00532,WONG'S KONG KING INTERNATIONAL (HOLDINGS) LTD
SEHK:08198,CRYPTO FLOW TECHNOLOGY LIMITED
SEHK:00669,TECHTRONIC INDUSTRIES CO. LTD.
SEHK:90038,AVICOPTER PLC (A #600038)
SEHK:06127,"JOINN LABORATORIES (CHINA) CO., LTD."
SEHK:91336,NEW CHINA LIFE INSURANCE COMPANY LTD. (A #601336)
SEHK:01244,3D MEDICINES INC.
SEHK:77618,"NANJING HANRUI COBALT CO.,LTD. (A #300618)"
SEHK:77688,DARK HORSE TECHNOLOGY GROUP CO. LTD (A #300688)
SEHK:08573,IMPERIUM FINANCIAL GROUP LIMITED -OLD
SEHK:70564,"CCOOP GROUP CO., LTD (A #000564)"
SEHK:06100,TONGDAO LIEPIN GROUP
SEHK:90855,"BEIJING AEROSPACE CHANGFENG CO.,LTD (A #600855)"
SEHK:90035,"HUBEI CHUTIAN SMART COMMUNICATION CO.,LTD. (A #600035)"
SEHK:31063,CHINA SOUTHERN REAL ESTATE ETF (A #512200)
SEHK:72061,"ZHEJIANG COMMUNICATIONS TECHNOLOGY CO.,LTD. (A #002061)"
SEHK:91898,CHINA COAL ENERGY COMPANY LIMITED (A #601898)
SEHK:00154,BEIJING ENTERPRISES ENVIRONMENT GROUP LIMITED
SEHK:02528,FORWARD FASHION (INTERNATIONAL) HOLDINGS COMPANY LIMITED
SEHK:00193,CAPITAL ESTATE LIMITED
SEHK:09977,"SHANDONG FENGXIANG CO., LTD."
SEHK:77448,"HAOYUN TECHNOLOGIES CO.,LTD (A #300448)"
SEHK:70016,"KONKA GROUP CO.,LTD (A #000016)"
SEHK:72540,"JIANGSU ASIA-PACIFIC LIGHT ALLOY TECHNOLOGY CO.,LTD. (A #002540)"
SEHK:00982,HUAFA PROPERTY SERVICES GROUP COMPANY LIMITED
SEHK:72191,"SHENZHEN JINJIA GROUP CO.,LTD. (A #002191)"
SEHK:90064,NANJING GAOKE COMPANY LIMITED (A #600064)
SEHK:00451,GCL NEW ENERGY HOLDINGS LIMITED
SEHK:08383,LINOCRAFT HOLDINGS LIMITED
SEHK:06033,TELECOM DIGITAL HOLDINGS LIMITED
SEHK:70683,INNER MONGOLIA BERUN CHEMICAL COMPANY LIMITED (A #000683)
SEHK:70631,SHUNFA HENGNENG CORPORATION (A #000631)
SEHK:90127,"JINJIAN CEREALS INDUSTRY CO.,LTD. (A #600127)"
SEHK:06855,ASCENTAGE PHARMA GROUP INTERNATIONAL
SEHK:30170,"SUZHOU DELPHI LASER CO., LTD. (A #688170)"
SEHK:71382,"GUANGDONG XINYAGUANG CABLE CO., LTD. (A #001382)"
SEHK:01310,HKBN LTD.
SEHK:01229,NAN NAN RESOURCES ENTERPRISE LIMITED
SEHK:72318,"ZHEJIANG JIULI HI-TECH METALS CO.,LTD. (A #002318)"
SEHK:90742,"CHANGCHUN FAWAY AUTOMOBILE COMPONENTS CO., LTD (A #600742)"
SEHK:08569,CHINA DEMETER FINANCIAL INVESTMENTS LIMITED-OLD
SEHK:77795,ZHEJIANG MEORIENT COMMERCE&EXHIBITION INC. (A #300795)
SEHK:90733,"BLUEPARK NEW ENERGY TECHNOLOGY CO,.LTD (A #600733)"
SEHK:90763,TOPCHOICE MEDICAL CORPORATION (A #600763)
SEHK:31159,YINHUA STAR 100 ETF (A #588190)
SEHK:08316,CHINA HONGBAO HOLDINGS LIMITED
SEHK:00348,CHINA HEALTHWISE HOLDINGS LIMITED
SEHK:70011,SHENZHEN PROPERTIES & RESOURCES DEVELOPMENT (GROUP) LTD. (A #000011)
SEHK:09107,BOSERA 20+ YEAR US TREASURY BOND ETF -ACCU LISTED SHARE CLASS USD COUNTER
SEHK:03613,BEIJING TONG REN TANG CHINESE MEDICINE COMPANY LIMITED
SEHK:70088,"SHENZHEN YAN TIAN PORT HOLDINGS CO.,LTD (A #000088)"
SEHK:30002,"RAYTRON TECHNOLOGY CO.,LTD. (A #688002)"
SEHK:03077,PREMIA US TREASURY FLOATING RATE ETF -HKD TRADED UNITS
SEHK:72622,"WHOLE SHINE MEDICAL TECHNOLOGY CO.,LTD. (A #002622)"
SEHK:78339,JIANGSU TONGXINGBAO INTELLIGENT TRANSPORTATION TECH CO LTD (A #301339)
SEHK:83069,CHINAAMC HANG SENG BIOTECH ETF -RMB TRADED UNITS
SEHK:72106,"SHENZHEN LAIBAO HI-TECH CO., LTD. (A #002106)"
SEHK:06880,TEMPUS HOLDINGS LIMITED
SEHK:06812,WINSON HOLDINGS HONG KONG LIMITED
SEHK:01832,S.A.I. LEISURE GROUP COMPANY LIMITED
SEHK:90469,"AEOLUS TYRE CO.,LTD (A #600469)"
SEHK:70682,"DONGFANG ELECTRONICS CO.,LTD (A #000682)"
SEHK:00035,FAR EAST CONSORTIUM INTERNATIONAL LTD
SEHK:00912,SUGA INTERNATIONAL HOLDINGS LIMITED
SEHK:01084,GREEN FUTURE FOOD HYDROCOLLOID MARINE SCIENCE COMPANY LIMITED
SEHK:04855,TECHSTAR ACQUISITION CORPORATION WARRANTS 2025
SEHK:95577,"HEILONGJIANG PUBLISHING & MEDIA CO., LTD. (A #605577)"
SEHK:01822,"CHINA WOOD INTERNATIONAL HOLDING CO., LIMITED"
SEHK:70661,"CHANGCHUN HIGH-TECH INDUSTRY (GROUP) CO., LTD. (A #000661)"
SEHK:31053,GF CSI BRAND NAME DRUG IND INDEX ETF (A #515120)
SEHK:77470,"SINOSEAL HOLDING CO.,LTD. (A #300470)"
SEHK:08065,KML TECHNOLOGY GROUP LIMITED
SEHK:77377,"SHENZHEN YSSTECH INFO-TECH CO.,LTD (A #300377)"
SEHK:01969,"CHINA CHUNLAI EDUCATION GROUP CO., LTD."
SEHK:90361,"INNOVATION NEW MATERIAL TECHNOLOGY CO., LTD. (A #600361)"
SEHK:93601,CHONGQING ZAISHENG TECHNOLOGY CORP. LTD (A #603601)
SEHK:70411,"ZHEJIANG INT'L GROUP CO.,LTD. (A #000411)"
SEHK:83404,CHINAAMC MSCI INDIA ETF -RMB COUNTER
SEHK:00827,KO YO CHEMICAL (GROUP) LIMITED
SEHK:70555,DIGITAL CHINA INFORMATION SERVICE GROUP COMPANY LTD. (A #000555)
SEHK:30348,"YUNENG TECHNOLOGY CO., LTD. (A #688348)"
SEHK:30331,"REMEGEN CO., LTD. (A #688331)"
SEHK:70561,"SHAANXI FENGHUO ELECTRONICS CO., LTD. (A #000561)"
SEHK:90610,"GUIZHOU ZHONGYIDA CO., LTD. (A #600610)"
SEHK:77724,SHENZHEN S.C NEW ENERGY TECHNOLOGY CORPORATION (A #300724)
SEHK:78101,"MINGYUE OPTICAL LENS CO.,LTD. (A #301101)"
SEHK:91872,"CHINA MERCHANTS ENERGY SHIPPING CO., LTD. (A #601872)"
SEHK:78377,"GUANGDONG DTECH TECHNOLOGY CO., LTD. (A #301377)"
SEHK:90704,"WUCHAN ZHONGDA GROUP CO., LTD (A #600704)"
SEHK:06999,LEADING HOLDINGS GROUP LIMITED
SEHK:08593,BINGO GROUP HOLDINGS LIMITED -TEMPORARY COUNTER-10K
SEHK:30396,CHINA RESOURCES MICROELECTRONICS LIMITED (A #688396)
SEHK:06626,YUEXIU SERVICES GROUP LIMITED
SEHK:02982,SILKWAVE INC-OLD
SEHK:72210,"SHENZHEN FEIMA INTERNATIONAL SUPPLY CHAIN CO.,LTD (A #002210)"
SEHK:08131,ABC MULTIACTIVE LIMITED
SEHK:77292,"WUTONG HOLDING GROUP CO.,LTD (A #300292)"
SEHK:77320,"JIANGYIN HAIDA RUBBER AND PLASTIC CO.,LTD. (A #300320)"
SEHK:77856,"NANJING COSMOS CHEMICAL CO., LTD. (A #300856)"
SEHK:01992,FOSUN TOURISM GROUP
SEHK:72462,"CACHET PHARMACEUTICAL CO., LTD. (A #002462)"
SEHK:02800,TRACKER FUND OF HONG KONG -HKD TRADED UNITS
SEHK:31097,CHINAAMC CSI INV BANKING&BROKER IDX ETF (A #515010)
SEHK:77263,"LONGHUA TECHNOLOGY GROUP (LUOYANG) CO., LTD. (A #300263)"
SEHK:80291,CHINA RESOURCES BEER (HOLDINGS) COMPANY LIMITED-RMB TRADED SHARES
SEHK:00259,YEEBO (INTERNATIONAL HOLDINGS) LIMITED
SEHK:72044,"MEINIAN ONEHEALTH HEALTHCARE HOLDINGS CO., LTD. (A #002044)"
SEHK:31378,CHINAAMC CHINEXT ETF (A #159957)
SEHK:08620,ASIA-EXPRESS LOGISTICS HOLDINGS LIMITED
SEHK:72728,"TEYI PHARMACEUTICAL GROUP CO.,LTD (A #002728)"
SEHK:08532,POLYFAIR HOLDINGS LIMITED
SEHK:95222,"SHANGHAI QIFAN CABLE CO., LTD (A #605222)"
SEHK:02625,JIANGSU HORIZON CHAIN SUPERMARKET COMPANY LIMITED
SEHK:77507,"JIANGSU OLIVE SENSORS HIGH-TECH CO.,LTD (A #300507)"
SEHK:70028,CHINA NATIONAL ACCORD MEDICINES CORPORATION LTD. (A #000028)
SEHK:77772,"WINDEY ENERGY TECHNOLOGY GROUP CO.,LTD. (A #300772)"
SEHK:31328,HOME APPLIANCES ETF (A #159996)
SEHK:09366,CSOP TESLA DAILY (-2X) INVERSE PRODUCT - USD COUNTER
SEHK:72239,"AOTECAR NEW ENERGY TECHNOLOGY CO.,LTD. (A #002239)"
SEHK:70547,"ADDSINO CO.,LTD (A #000547)"
SEHK:90459,"SINO-PLATINUM METALS CO.,LTD (A #600459)"
SEHK:91101,"BEIJING HAOHUA ENERGY RESOURCE CO. ,LTD (A #601101)"
SEHK:70301,"JIANGSU EASTERN SHENGHONG CO.,LTD. (A #000301)"
SEHK:01897,MILLION HOPE INDUSTRIES HOLDINGS LIMITED
SEHK:72668,"GUANGDONG TCL SMART HOME APPLIANCES CO.,LTD. (A #002668)"
SEHK:02722,"CHONGQING MACHINERY & ELECTRIC CO., LTD."
SEHK:78293,SANBO HOSPITAL MANAGEMENT GROUP LIMITED (A #301293)
SEHK:70656,"JINKE PROPERTY GROUP CO., LTD (A #000656)"
SEHK:09990,ARCHOSAUR GAMES INC.
SEHK:01928,SANDS CHINA LTD.
SEHK:91998,CHINA CITIC BANK CORPORATION LIMITED (A #601998)
SEHK:91399,"SINOMACH HEAVY EQUIPMENT GROUP CO.,LTD. (A #601399)"
SEHK:72037,"POLY UNION CHEMICAL HOLDING GROUP CO.,LTD. (A #002037)"
SEHK:07827,VISION DEAL HK ACQUISITION CORP.
SEHK:77152,"XIONG'AN NEW POWER TECHNOLOGY CO.,LTD. (A #300152)"
SEHK:91992,BBMG CORPORATION (A #601992)
SEHK:02197,"CLOVER BIOPHARMACEUTICALS, LTD."
SEHK:31132,GUOTAI CSI 300 ENHANCED INDEX ETF (A #561300)
SEHK:01447,SFK CONSTRUCTION HOLDINGS LIMITED
SEHK:01420,CHUAN HOLDINGS LIMITED
SEHK:03199,ICBC CSOP FTSE CHINESE GOVERNMENT AND POLICY BANK BN IND ETF-HKD TRADED UNITS
SEHK:90078,"JIANGSU CHENGXING PHOSPH-CHEMICALS CO.,LTD (A #600078)"
SEHK:31066,GUOTAI CSI COAL INDEX ETF (A #515220)
SEHK:30536,3PEAK INCORPORATED (A #688536)
SEHK:93918,"SHANGHAI GOLDEN BRIDGE INFOTECH CO., LTD (A #603918)"
SEHK:03136,HSI ESG ENHANCED SELECT INDEX ETF
SEHK:72936,"BANK OF ZHENGZHOU CO.,LTD. (A #002936)"
SEHK:91528,"ZHEJIANG SHAOXING RUIFENG RURAL COMMERCIAL BANK CO.,LTD. (A #601528)"
SEHK:72600,LINGYI ITECH (GUANGDONG) COMPANY (A #002600)
SEHK:00884,CIFI HOLDINGS (GROUP) CO. LTD.
SEHK:93806,"HANGZHOU FIRST PV MATERIAL CO., LTD. (A #603806)"
SEHK:03069,CHINAAMC HANG SENG BIOTECH ETF - HKD TRADED UNITS
SEHK:70767,"JINNENG HOLDING SHANXI ELECTRIC POWER CO.,LTD. (A #000767)"
SEHK:02288,RYKADAN CAPITAL LIMITED
SEHK:72459,"JA SOLAR TECHNOLOGY CO., LTD. (A #002459)"
SEHK:01245,"NIRAKU GC HOLDINGS, INC."
SEHK:08487,ISP GLOBAL LIMITED
SEHK:02385,READBOY EDUCATION HOLDING COMPANY LIMITED
SEHK:31033,BOSERA CSI CENTRAL-SOES STRUCTURAL REFORM ETF (A #512960)
SEHK:72240,"CHENGXIN LITHIUM GROUP CO., LTD. (A #002240)"
SEHK:82333,GREAT WALL MOTOR COMPANY LIMITED -RMB TRADED SHARES
SEHK:01725,USPACE TECHNOLOGY GROUP LIMITED
SEHK:00557,CHINA TIAN YUAN HEALTHCARE GROUP LIMITED
SEHK:77723,"APICHOPE PHARMACEUTICAL GROUP CO.,LTD (A #300723)"
SEHK:02561,VISEN PHARMACEUTICALS
SEHK:06808,SUN ART RETAIL GROUP LIMITED
SEHK:90326,"TIBET TIANLU CO., LTD. (A #600326)"
SEHK:01801,"INNOVENT BIOLOGICS, INC."
SEHK:93508,"HENAN THINKER AUTOMATIC EQUIPMENT CO.,LTD (A #603508)"
SEHK:78622,"BAOTOU INST MAGNETIC NEW MATERIALS CO., LTD. (A #301622)"
SEHK:78109,"HUNAN JUNXIN ENVIRONMENTAL PROTECTION CO., LTD. (A #301109)"
